2021-09-29 05:41,22,31,0
2021-09-29 05:41,27,1,1
2021-09-29 05:46,2,25,5
2021-09-29 05:46,3,4,0
2021-09-29 05:46,4,6,0
2021-09-29 05:46,6,16,3
2021-09-29 05:46,7,140,0
2021-09-29 05:46,10,6,0
2021-09-29 05:46,12,7,1
2021-09-29 05:46,13,11,1
2021-09-29 05:46,19,7,0
2021-09-29 05:46,22,31,0
2021-09-29 05:46,27,2,1
2021-09-29 05:51,2,31,6
2021-09-29 05:51,3,4,0
2021-09-29 05:51,4,5,0
2021-09-29 05:51,6,19,3
2021-09-29 05:51,7,140,0
2021-09-29 05:51,10,7,1
2021-09-29 05:51,12,7,0
2021-09-29 05:51,13,11,1
2021-09-29 05:51,19,7,0
2021-09-29 05:51,22,31,0
2021-09-29 05:51,27,3,1
2021-09-29 05:56,2,36,5
2021-09-29 05:56,3,4,0
2021-09-29 05:56,4,5,0
2021-09-29 05:56,6,20,1
2021-09-29 05:56,7,140,0
2021-09-29 05:56,10,7,0
2021-09-29 05:56,12,7,0
2021-09-29 05:56,13,11,0
2021-09-29 05:56,19,7,0
2021-09-29 05:56,22,31,0
2021-09-29 05:56,27,3,0
2021-09-29 06:01,2,37,1
2021-09-29 06:01,3,4,0
2021-09-29 06:01,4,5,0
2021-09-29 06:01,6,19,0
2021-09-29 06:01,7,140,0
2021-09-29 06:01,10,7,0
2021-09-29 06:01,12,7,0
2021-09-29 06:01,13,11,0
2021-09-29 06:01,19,8,1
2021-09-29 06:01,22,31,0
2021-09-29 06:01,27,7,5
2021-09-29 06:06,2,37,0
2021-09-29 06:06,3,4,0
2021-09-29 06:06,4,5,0
2021-09-29 06:06,6,20,1
2021-09-29 06:06,7,139,0
2021-09-29 06:06,10,7,1
2021-09-29 06:06,12,8,1
2021-09-29 06:06,13,12,1
2021-09-29 06:06,19,9,1
2021-09-29 06:06,22,31,0
2021-09-29 06:06,27,8,1
2021-09-29 06:11,2,40,3
2021-09-29 06:11,3,4,0
2021-09-29 06:11,4,5,0
2021-09-29 06:11,6,22,2
2021-09-29 06:11,7,138,0
2021-09-29 06:11,10,7,0
2021-09-29 06:11,12,8,0
2021-09-29 06:11,13,13,1
2021-09-29 06:11,19,10,1
